dataset,mode,k,n_cycles,run,engine_id,sensor,cued,claimed,expected_textbook,actual_in_window,net_change,pred_rul,true_rul
FD001,zero_shot,0,30,run1,89,s12,True,unspecified,increase,decrease,-0.10599999999999998,23,125.0
FD001,zero_shot,0,30,run1,89,s14,True,decrease,decrease,stable,-0.0030000000000000027,23,125.0
FD001,zero_shot,0,30,run1,89,s15,True,absent,increase,increase,0.14,23,125.0
FD001,zero_shot,0,30,run1,90,s4,False,absent,increase,increase,0.08199999999999996,23,28.0
FD001,zero_shot,0,30,run1,90,s7,False,absent,decrease,decrease,-0.10499999999999998,23,28.0
FD001,zero_shot,0,30,run1,90,s9,True,decrease,decrease,increase,0.09699999999999998,23,28.0
FD001,zero_shot,0,30,run1,90,s11,True,increase,increase,increase,0.28600000000000003,23,28.0
FD001,zero_shot,0,30,run1,90,s12,True,unspecified,increase,increase,0.14700000000000008,23,28.0
FD001,zero_shot,0,30,run1,90,s14,True,decrease,decrease,increase,0.02999999999999997,23,28.0
FD001,zero_shot,0,30,run1,90,s15,True,absent,increase,increase,0.05800000000000005,23,28.0
FD001,zero_shot,0,30,run1,91,s4,False,absent,increase,increase,0.03500000000000003,23,38.0
FD001,zero_shot,0,30,run1,91,s7,False,absent,decrease,decrease,-0.124,23,38.0
FD001,zero_shot,0,30,run1,91,s9,True,decrease,decrease,increase,0.01200000000000001,23,38.0
FD001,zero_shot,0,30,run1,91,s11,True,increase,increase,increase,0.03499999999999992,23,38.0
FD001,zero_shot,0,30,run1,91,s12,True,unspecified,increase,increase,0.11099999999999999,23,38.0
FD001,zero_shot,0,30,run1,91,s14,True,decrease,decrease,stable,-0.009000000000000008,23,38.0
FD001,zero_shot,0,30,run1,91,s15,True,absent,increase,increase,0.19699999999999995,23,38.0
FD001,zero_shot,0,30,run1,92,s4,False,absent,increase,decrease,-0.038999999999999924,23,20.0
FD001,zero_shot,0,30,run1,92,s7,False,absent,decrease,decrease,-0.382,23,20.0
FD001,zero_shot,0,30,run1,92,s9,True,decrease,decrease,increase,0.032,23,20.0
FD001,zero_shot,0,30,run1,92,s11,True,increase,increase,increase,0.02400000000000002,23,20.0
FD001,zero_shot,0,30,run1,92,s12,True,unspecified,increase,decrease,-0.07800000000000001,23,20.0
FD001,zero_shot,0,30,run1,92,s14,True,decrease,decrease,increase,0.031,23,20.0
FD001,zero_shot,0,30,run1,92,s15,True,absent,increase,stable,-0.009000000000000008,23,20.0
FD001,zero_shot,0,30,run1,93,s4,False,absent,increase,stable,-0.006000000000000005,23,85.0
FD001,zero_shot,0,30,run1,93,s7,False,absent,decrease,increase,0.030999999999999972,23,85.0
FD001,zero_shot,0,30,run1,93,s9,True,decrease,decrease,increase,0.044999999999999984,23,85.0
FD001,zero_shot,0,30,run1,93,s11,True,increase,increase,decrease,-0.07699999999999996,23,85.0
FD001,zero_shot,0,30,run1,93,s12,True,decrease,increase,increase,0.03999999999999998,23,85.0
FD001,zero_shot,0,30,run1,93,s14,True,decrease,decrease,increase,0.046999999999999986,23,85.0
FD001,zero_shot,0,30,run1,93,s15,True,absent,increase,increase,0.08199999999999996,23,85.0
FD001,zero_shot,0,30,run1,94,s4,False,absent,increase,increase,0.07100000000000006,23,55.0
FD001,zero_shot,0,30,run1,94,s7,False,absent,decrease,stable,-0.008000000000000007,23,55.0
FD001,zero_shot,0,30,run1,94,s9,True,decrease,decrease,decrease,-0.017999999999999988,23,55.0
FD001,zero_shot,0,30,run1,94,s11,True,increase,increase,increase,0.13099999999999995,23,55.0
FD001,zero_shot,0,30,run1,94,s12,True,unspecified,increase,decrease,-0.049000000000000044,23,55.0
FD001,zero_shot,0,30,run1,94,s14,True,decrease,decrease,stable,0.009999999999999981,23,55.0
FD001,zero_shot,0,30,run1,94,s15,True,absent,increase,increase,0.121,23,55.0
FD001,zero_shot,0,30,run1,95,s4,False,absent,increase,decrease,-0.09499999999999997,23,125.0
FD001,zero_shot,0,30,run1,95,s7,False,absent,decrease,decrease,-0.10100000000000009,23,125.0
FD001,zero_shot,0,30,run1,95,s9,True,decrease,decrease,stable,0.009000000000000008,23,125.0
FD001,zero_shot,0,30,run1,95,s11,True,increase,increase,increase,0.02400000000000002,23,125.0
FD001,zero_shot,0,30,run1,95,s12,True,unspecified,increase,stable,0.006000000000000005,23,125.0
FD001,zero_shot,0,30,run1,95,s14,True,decrease,decrease,increase,0.04999999999999999,23,125.0
FD001,zero_shot,0,30,run1,95,s15,True,absent,increase,increase,0.11700000000000005,23,125.0
FD001,zero_shot,0,30,run1,96,s4,False,absent,increase,increase,0.04100000000000001,42,125.0
FD001,zero_shot,0,30,run1,96,s7,False,absent,decrease,decrease,-0.10099999999999998,42,125.0
FD001,zero_shot,0,30,run1,96,s9,True,decrease,decrease,decrease,-0.031,42,125.0
FD001,zero_shot,0,30,run1,96,s11,True,increase,increase,increase,0.011999999999999983,42,125.0
FD001,zero_shot,0,30,run1,96,s12,True,unspecified,increase,increase,0.041000000000000036,42,125.0
FD001,zero_shot,0,30,run1,96,s14,True,decrease,decrease,stable,0.008000000000000007,42,125.0
FD001,zero_shot,0,30,run1,96,s15,True,absent,increase,increase,0.030000000000000027,42,125.0
FD001,zero_shot,0,30,run1,97,s4,False,absent,increase,increase,0.14599999999999996,23,82.0
FD001,zero_shot,0,30,run1,97,s7,False,absent,decrease,decrease,-0.03399999999999992,23,82.0
FD001,zero_shot,0,30,run1,97,s9,True,decrease,decrease,increase,0.032,23,82.0
FD001,zero_shot,0,30,run1,97,s11,True,increase,increase,increase,0.089,23,82.0
FD001,zero_shot,0,30,run1,97,s12,True,increase,increase,decrease,-0.04300000000000004,23,82.0
FD001,zero_shot,0,30,run1,97,s14,True,decrease,decrease,increase,0.03899999999999998,23,82.0
FD001,zero_shot,0,30,run1,97,s15,True,increase,increase,increase,0.121,23,82.0
FD001,zero_shot,0,30,run1,98,s4,False,absent,increase,increase,0.20900000000000007,23,59.0
FD001,zero_shot,0,30,run1,98,s7,False,absent,decrease,increase,0.013000000000000012,23,59.0
FD001,zero_shot,0,30,run1,98,s9,True,decrease,decrease,increase,0.010000000000000009,23,59.0
FD001,zero_shot,0,30,run1,98,s11,True,increase,increase,increase,0.137,23,59.0
FD001,zero_shot,0,30,run1,98,s12,True,unspecified,increase,increase,0.020000000000000018,23,59.0
FD001,zero_shot,0,30,run1,98,s14,True,decrease,decrease,increase,0.02099999999999999,23,59.0
FD001,zero_shot,0,30,run1,98,s15,True,absent,increase,increase,0.11599999999999999,23,59.0
FD001,zero_shot,0,30,run1,99,s4,False,absent,increase,increase,0.049000000000000016,42,117.0
FD001,zero_shot,0,30,run1,99,s7,False,absent,decrease,increase,0.02200000000000002,42,117.0
FD001,zero_shot,0,30,run1,99,s9,True,decrease,decrease,increase,0.01899999999999999,42,117.0
FD001,zero_shot,0,30,run1,99,s11,True,increase,increase,increase,0.089,42,117.0
FD001,zero_shot,0,30,run1,99,s12,True,unspecified,increase,decrease,-0.18399999999999994,42,117.0
FD001,zero_shot,0,30,run1,99,s14,True,decrease,decrease,increase,0.02400000000000002,42,117.0
FD001,zero_shot,0,30,run1,99,s15,True,absent,increase,decrease,-0.04400000000000004,42,117.0
FD001,zero_shot,0,30,run1,100,s4,False,absent,increase,increase,0.27799999999999997,23,20.0
FD001,zero_shot,0,30,run1,100,s7,False,absent,decrease,decrease,-0.173,23,20.0
FD001,zero_shot,0,30,run1,100,s9,True,decrease,decrease,increase,0.252,23,20.0
FD001,zero_shot,0,30,run1,100,s11,True,increase,increase,increase,0.26099999999999995,23,20.0
FD001,zero_shot,0,30,run1,100,s12,True,increase,increase,decrease,-0.12,23,20.0
FD001,zero_shot,0,30,run1,100,s14,True,decrease,decrease,increase,0.19899999999999995,23,20.0
FD001,zero_shot,0,30,run1,100,s15,True,absent,increase,increase,0.16200000000000003,23,20.0
FD001,zero_shot,0,30,run2,1,s4,False,absent,increase,increase,0.059000000000000025,23,112.0
FD001,zero_shot,0,30,run2,1,s7,False,absent,decrease,decrease,-0.06900000000000006,23,112.0
FD001,zero_shot,0,30,run2,1,s9,True,decrease,decrease,stable,0.009000000000000008,23,112.0
FD001,zero_shot,0,30,run2,1,s11,True,increase,increase,decrease,-0.161,23,112.0
FD001,zero_shot,0,30,run2,1,s12,True,decrease,increase,decrease,-0.07899999999999996,23,112.0
FD001,zero_shot,0,30,run2,1,s14,True,decrease,decrease,decrease,-0.04899999999999999,23,112.0
FD001,zero_shot,0,30,run2,1,s15,True,absent,increase,increase,0.08499999999999999,23,112.0
FD001,zero_shot,0,30,run2,2,s4,False,absent,increase,increase,0.17099999999999999,23,98.0
FD001,zero_shot,0,30,run2,2,s7,False,absent,decrease,stable,0.0020000000000000018,23,98.0
FD001,zero_shot,0,30,run2,2,s9,True,decrease,decrease,decrease,-0.018000000000000002,23,98.0
FD001,zero_shot,0,30,run2,2,s11,True,increase,increase,increase,0.07100000000000001,23,98.0
FD001,zero_shot,0,30,run2,2,s12,True,decrease,increase,increase,0.06600000000000006,23,98.0
FD001,zero_shot,0,30,run2,2,s14,True,decrease,decrease,decrease,-0.015999999999999986,23,98.0
FD001,zero_shot,0,30,run2,2,s15,True,absent,increase,decrease,-0.028000000000000025,23,98.0
FD001,zero_shot,0,30,run2,3,s4,False,absent,increase,increase,0.172,23,69.0
FD001,zero_shot,0,30,run2,3,s7,False,absent,decrease,decrease,-0.08400000000000002,23,69.0
FD001,zero_shot,0,30,run2,3,s9,True,decrease,decrease,stable,-0.0050000000000000044,23,69.0
FD001,zero_shot,0,30,run2,3,s11,True,increase,increase,increase,0.256,23,69.0
FD001,zero_shot,0,30,run2,3,s12,True,unspecified,increase,decrease,-0.09800000000000003,23,69.0
FD001,zero_shot,0,30,run2,3,s14,True,decrease,decrease,increase,0.016000000000000014,23,69.0
FD001,zero_shot,0,30,run2,3,s15,True,absent,increase,decrease,-0.13899999999999996,23,69.0
FD001,zero_shot,0,30,run2,4,s4,False,absent,increase,decrease,-0.016000000000000014,23,82.0
FD001,zero_shot,0,30,run2,4,s7,False,absent,decrease,decrease,-0.15599999999999997,23,82.0
FD001,zero_shot,0,30,run2,4,s9,True,decrease,decrease,stable,-0.0050000000000000044,23,82.0
FD001,zero_shot,0,30,run2,4,s11,True,increase,increase,increase,0.05299999999999999,23,82.0
FD001,zero_shot,0,30,run2,4,s12,True,increase,increase,increase,0.09200000000000008,23,82.0
FD001,zero_shot,0,30,run2,4,s14,True,decrease,decrease,decrease,-0.014000000000000012,23,82.0
FD001,zero_shot,0,30,run2,4,s15,True,increase,increase,increase,0.04800000000000004,23,82.0
FD001,zero_shot,0,30,run2,5,s4,False,absent,increase,increase,0.177,23,91.0
FD001,zero_shot,0,30,run2,5,s7,False,absent,decrease,increase,0.03200000000000003,23,91.0
FD001,zero_shot,0,30,run2,5,s9,True,decrease,decrease,increase,0.012999999999999984,23,91.0
FD001,zero_shot,0,30,run2,5,s11,True,increase,increase,decrease,-0.03600000000000003,23,91.0
FD001,zero_shot,0,30,run2,5,s12,True,unspecified,increase,decrease,-0.15100000000000002,23,91.0
FD001,zero_shot,0,30,run2,5,s14,True,decrease,decrease,stable,-0.00799999999999998,23,91.0
FD001,zero_shot,0,30,run2,5,s15,True,absent,increase,decrease,-0.10200000000000004,23,91.0
FD001,zero_shot,0,30,run2,6,s4,False,absent,increase,decrease,-0.15500000000000003,42,93.0
FD001,zero_shot,0,30,run2,6,s7,False,absent,decrease,increase,0.15799999999999997,42,93.0
FD001,zero_shot,0,30,run2,6,s9,True,decrease,decrease,increase,0.017999999999999988,42,93.0
FD001,zero_shot,0,30,run2,6,s11,True,increase,increase,increase,0.02400000000000002,42,93.0
FD001,zero_shot,0,30,run2,6,s12,True,decrease,increase,increase,0.041000000000000036,42,93.0
FD001,zero_shot,0,30,run2,6,s14,True,decrease,decrease,increase,0.02100000000000002,42,93.0
FD001,zero_shot,0,30,run2,6,s15,True,absent,increase,decrease,-0.03899999999999998,42,93.0
FD001,zero_shot,0,30,run2,7,s4,False,absent,increase,increase,0.139,23,91.0
FD001,zero_shot,0,30,run2,7,s7,False,absent,decrease,decrease,-0.06900000000000006,23,91.0
FD001,zero_shot,0,30,run2,7,s9,True,decrease,decrease,increase,0.047000000000000014,23,91.0
FD001,zero_shot,0,30,run2,7,s11,True,increase,increase,increase,0.07800000000000001,23,91.0
FD001,zero_shot,0,30,run2,7,s12,True,unspecified,increase,increase,0.051000000000000045,23,91.0
FD001,zero_shot,0,30,run2,7,s14,True,unspecified,decrease,increase,0.016000000000000014,23,91.0
FD001,zero_shot,0,30,run2,7,s15,True,absent,increase,decrease,-0.08600000000000002,23,91.0
FD001,zero_shot,0,30,run2,8,s4,False,absent,increase,increase,0.10700000000000004,23,95.0
FD001,zero_shot,0,30,run2,8,s7,False,absent,decrease,increase,0.040999999999999925,23,95.0
FD001,zero_shot,0,30,run2,8,s9,True,decrease,decrease,stable,-0.0020000000000000018,23,95.0
FD001,zero_shot,0,30,run2,8,s11,True,increase,increase,decrease,-0.018000000000000016,23,95.0
FD001,zero_shot,0,30,run2,8,s12,True,unspecified,increase,decrease,-0.139,23,95.0
FD001,zero_shot,0,30,run2,8,s14,True,decrease,decrease,stable,0.005999999999999978,23,95.0
FD001,zero_shot,0,30,run2,8,s15,True,absent,increase,increase,0.21799999999999997,23,95.0
FD001,zero_shot,0,30,run2,9,s4,False,absent,increase,decrease,-0.018000000000000016,23,111.0
FD001,zero_shot,0,30,run2,9,s7,False,absent,decrease,decrease,-0.10300000000000004,23,111.0
FD001,zero_shot,0,30,run2,9,s9,True,decrease,decrease,stable,0.008000000000000007,23,111.0
FD001,zero_shot,0,30,run2,9,s11,True,increase,increase,decrease,-0.11900000000000005,23,111.0
FD001,zero_shot,0,30,run2,9,s12,True,unspecified,increase,increase,0.09799999999999998,23,111.0
FD001,zero_shot,0,30,run2,9,s14,True,decrease,decrease,increase,0.05199999999999999,23,111.0
FD001,zero_shot,0,30,run2,9,s15,True,unspecified,increase,increase,0.010000000000000009,23,111.0
FD001,zero_shot,0,30,run2,10,s4,False,absent,increase,increase,0.04299999999999998,23,96.0
FD001,zero_shot,0,30,run2,10,s7,False,absent,decrease,decrease,-0.119,23,96.0
FD001,zero_shot,0,30,run2,10,s9,True,decrease,decrease,stable,0.00799999999999998,23,96.0
FD001,zero_shot,0,30,run2,10,s11,True,increase,increase,increase,0.15999999999999998,23,96.0
FD001,zero_shot,0,30,run2,10,s12,True,unspecified,increase,increase,0.07600000000000007,23,96.0
FD001,zero_shot,0,30,run2,10,s14,True,decrease,decrease,stable,0.0020000000000000018,23,96.0
FD001,zero_shot,0,30,run2,10,s15,True,absent,increase,decrease,-0.03300000000000003,23,96.0
FD001,zero_shot,0,30,run2,11,s4,False,absent,increase,increase,0.15100000000000002,23,97.0
FD001,zero_shot,0,30,run2,11,s7,False,absent,decrease,decrease,-0.11299999999999999,23,97.0
FD001,zero_shot,0,30,run2,11,s9,True,decrease,decrease,decrease,-0.016,23,97.0
FD001,zero_shot,0,30,run2,11,s11,True,increase,increase,decrease,-0.06600000000000006,23,97.0
FD001,zero_shot,0,30,run2,11,s12,True,unspecified,increase,increase,0.019000000000000017,23,97.0
FD001,zero_shot,0,30,run2,11,s14,True,decrease,decrease,decrease,-0.020000000000000004,23,97.0
FD001,zero_shot,0,30,run2,11,s15,True,unspecified,increase,increase,0.138,23,97.0
FD001,zero_shot,0,30,run2,12,s4,False,absent,increase,increase,0.04800000000000004,23,124.0
FD001,zero_shot,0,30,run2,12,s7,False,absent,decrease,decrease,-0.02100000000000002,23,124.0
FD001,zero_shot,0,30,run2,12,s9,True,decrease,decrease,increase,0.05099999999999999,23,124.0
FD001,zero_shot,0,30,run2,12,s11,True,increase,increase,decrease,-0.017000000000000015,23,124.0
FD001,zero_shot,0,30,run2,12,s12,True,increase,increase,increase,0.10199999999999998,23,124.0
FD001,zero_shot,0,30,run2,12,s14,True,decrease,decrease,increase,0.06799999999999998,23,124.0
FD001,zero_shot,0,30,run2,12,s15,True,increase,increase,increase,0.24099999999999996,23,124.0
FD001,zero_shot,0,30,run2,13,s4,False,absent,increase,increase,0.18300000000000005,42,95.0
FD001,zero_shot,0,30,run2,13,s7,False,absent,decrease,decrease,-0.21599999999999997,42,95.0
FD001,zero_shot,0,30,run2,13,s9,True,decrease,decrease,stable,-0.009000000000000008,42,95.0
FD001,zero_shot,0,30,run2,13,s11,True,increase,increase,increase,0.119,42,95.0
FD001,zero_shot,0,30,run2,13,s12,True,unspecified,increase,decrease,-0.119,42,95.0
FD001,zero_shot,0,30,run2,13,s14,True,decrease,decrease,increase,0.017999999999999988,42,95.0
FD001,zero_shot,0,30,run2,13,s15,True,absent,increase,decrease,-0.04500000000000004,42,95.0
FD001,zero_shot,0,30,run2,14,s4,False,absent,increase,decrease,-0.05099999999999999,23,107.0
FD001,zero_shot,0,30,run2,14,s7,False,absent,decrease,increase,0.07599999999999996,23,107.0
FD001,zero_shot,0,30,run2,14,s9,True,decrease,decrease,stable,-0.008999999999999994,23,107.0
FD001,zero_shot,0,30,run2,14,s11,True,increase,increase,decrease,-0.01100000000000001,23,107.0
FD001,zero_shot,0,30,run2,14,s12,True,unspecified,increase,decrease,-0.015000000000000013,23,107.0
FD001,zero_shot,0,30,run2,14,s14,True,decrease,decrease,stable,0.0040000000000000036,23,107.0
FD001,zero_shot,0,30,run2,14,s15,True,absent,increase,decrease,-0.07,23,107.0
FD001,zero_shot,0,30,run2,15,s4,False,absent,increase,increase,0.03699999999999998,23,83.0
FD001,zero_shot,0,30,run2,15,s7,False,absent,decrease,decrease,-0.051999999999999935,23,83.0
FD001,zero_shot,0,30,run2,15,s9,True,decrease,decrease,increase,0.01899999999999999,23,83.0
FD001,zero_shot,0,30,run2,15,s11,True,increase,increase,increase,0.095,23,83.0
FD001,zero_shot,0,30,run2,15,s12,True,unspecified,increase,decrease,-0.06400000000000006,23,83.0
FD001,zero_shot,0,30,run2,15,s14,True,decrease,decrease,stable,0.0069999999999999785,23,83.0
FD001,zero_shot,0,30,run2,15,s15,True,absent,increase,decrease,-0.07600000000000001,23,83.0
FD001,zero_shot,0,30,run2,16,s4,False,absent,increase,stable,-0.007000000000000006,42,84.0
FD001,zero_shot,0,30,run2,16,s7,False,absent,decrease,increase,0.10599999999999998,42,84.0
FD001,zero_shot,0,30,run2,16,s9,True,decrease,decrease,increase,0.018000000000000016,42,84.0
FD001,zero_shot,0,30,run2,16,s11,True,increase,increase,increase,0.018000000000000016,42,84.0
FD001,zero_shot,0,30,run2,16,s12,True,unspecified,increase,decrease,-0.09099999999999997,42,84.0
FD001,zero_shot,0,30,run2,16,s14,True,decrease,decrease,increase,0.04100000000000001,42,84.0
FD001,zero_shot,0,30,run2,16,s15,True,unspecified,increase,increase,0.03300000000000003,42,84.0
FD001,zero_shot,0,30,run2,17,s4,False,absent,increase,increase,0.138,23,50.0
FD001,zero_shot,0,30,run2,17,s7,False,absent,decrease,decrease,-0.10199999999999998,23,50.0
FD001,zero_shot,0,30,run2,17,s9,True,decrease,decrease,increase,0.05499999999999999,23,50.0
FD001,zero_shot,0,30,run2,17,s11,True,increase,increase,increase,0.04799999999999999,23,50.0
FD001,zero_shot,0,30,run2,17,s12,True,increase,increase,increase,0.07199999999999995,23,50.0
FD001,zero_shot,0,30,run2,17,s14,True,decrease,decrease,increase,0.068,23,50.0
FD001,zero_shot,0,30,run2,17,s15,True,absent,increase,increase,0.05299999999999999,23,50.0
FD001,zero_shot,0,30,run2,18,s4,False,absent,increase,increase,0.253,42,28.0
FD001,zero_shot,0,30,run2,18,s7,False,absent,decrease,decrease,-0.1180000000000001,42,28.0
FD001,zero_shot,0,30,run2,18,s9,True,increase,decrease,decrease,-0.01200000000000001,42,28.0
FD001,zero_shot,0,30,run2,18,s11,True,increase,increase,increase,0.09500000000000003,42,28.0
FD001,zero_shot,0,30,run2,18,s12,True,unspecified,increase,decrease,-0.20499999999999996,42,28.0
FD001,zero_shot,0,30,run2,18,s14,True,increase,decrease,decrease,-0.01899999999999999,42,28.0
FD001,zero_shot,0,30,run2,18,s15,True,unspecified,increase,increase,0.063,42,28.0
FD001,zero_shot,0,30,run2,19,s4,False,absent,increase,increase,0.11300000000000004,23,87.0
FD001,zero_shot,0,30,run2,19,s7,False,absent,decrease,increase,0.09299999999999997,23,87.0
FD001,zero_shot,0,30,run2,19,s9,True,absent,decrease,decrease,-0.05299999999999999,23,87.0
FD001,zero_shot,0,30,run2,19,s11,True,increase,increase,stable,0.0,23,87.0
FD001,zero_shot,0,30,run2,19,s12,True,unspecified,increase,decrease,-0.09999999999999998,23,87.0
FD001,zero_shot,0,30,run2,19,s14,True,absent,decrease,decrease,-0.026999999999999996,23,87.0
FD001,zero_shot,0,30,run2,19,s15,True,absent,increase,increase,0.23399999999999999,23,87.0
FD001,zero_shot,0,30,run2,20,s4,False,absent,increase,decrease,-0.014000000000000012,23,16.0
FD001,zero_shot,0,30,run2,20,s7,False,absent,decrease,decrease,-0.15000000000000002,23,16.0
FD001,zero_shot,0,30,run2,20,s9,True,decrease,decrease,increase,0.029000000000000026,23,16.0
FD001,zero_shot,0,30,run2,20,s11,True,increase,increase,increase,0.256,23,16.0
FD001,zero_shot,0,30,run2,20,s12,True,unspecified,increase,decrease,-0.051000000000000045,23,16.0
FD001,zero_shot,0,30,run2,20,s14,True,decrease,decrease,decrease,-0.05099999999999999,23,16.0
FD001,zero_shot,0,30,run2,20,s15,True,absent,increase,increase,0.025000000000000022,23,16.0
FD001,zero_shot,0,30,run2,21,s4,False,absent,increase,stable,-0.0050000000000000044,23,57.0
FD001,zero_shot,0,30,run2,21,s7,False,absent,decrease,decrease,-0.04499999999999993,23,57.0
FD001,zero_shot,0,30,run2,21,s9,True,decrease,decrease,increase,0.09999999999999998,23,57.0
FD001,zero_shot,0,30,run2,21,s11,True,increase,increase,increase,0.08899999999999997,23,57.0
FD001,zero_shot,0,30,run2,21,s12,True,unspecified,increase,increase,0.09199999999999997,23,57.0
FD001,zero_shot,0,30,run2,21,s14,True,decrease,decrease,increase,0.10299999999999998,23,57.0
FD001,zero_shot,0,30,run2,21,s15,True,absent,increase,increase,0.09900000000000003,23,57.0
FD001,zero_shot,0,30,run2,22,s4,False,absent,increase,increase,0.035999999999999976,23,111.0
FD001,zero_shot,0,30,run2,22,s7,False,absent,decrease,increase,0.061000000000000054,23,111.0
FD001,zero_shot,0,30,run2,22,s9,True,decrease,decrease,increase,0.01899999999999999,23,111.0
FD001,zero_shot,0,30,run2,22,s11,True,increase,increase,increase,0.01200000000000001,23,111.0
FD001,zero_shot,0,30,run2,22,s12,True,unspecified,increase,stable,-0.0020000000000000018,23,111.0
FD001,zero_shot,0,30,run2,22,s14,True,decrease,decrease,stable,0.0010000000000000009,23,111.0
FD001,zero_shot,0,30,run2,22,s15,True,absent,increase,decrease,-0.09200000000000003,23,111.0
FD001,zero_shot,0,30,run2,23,s4,False,absent,increase,increase,0.04899999999999999,23,113.0
FD001,zero_shot,0,30,run2,23,s7,False,absent,decrease,decrease,-0.09400000000000008,23,113.0
FD001,zero_shot,0,30,run2,23,s9,True,increase,decrease,increase,0.013000000000000012,23,113.0
FD001,zero_shot,0,30,run2,23,s11,True,increase,increase,stable,0.0,23,113.0
FD001,zero_shot,0,30,run2,23,s12,True,unspecified,increase,decrease,-0.02499999999999991,23,113.0
FD001,zero_shot,0,30,run2,23,s14,True,increase,decrease,increase,0.027999999999999997,23,113.0
FD001,zero_shot,0,30,run2,23,s15,True,unspecified,increase,increase,0.20500000000000002,23,113.0
FD001,zero_shot,0,30,run2,24,s4,False,absent,increase,increase,0.17900000000000005,23,20.0
FD001,zero_shot,0,30,run2,24,s7,False,absent,decrease,decrease,-0.04300000000000004,23,20.0
FD001,zero_shot,0,30,run2,24,s9,True,decrease,decrease,increase,0.24599999999999994,23,20.0
FD001,zero_shot,0,30,run2,24,s11,True,increase,increase,increase,0.07700000000000001,23,20.0
FD001,zero_shot,0,30,run2,24,s12,True,decrease,increase,decrease,-0.25000000000000006,23,20.0
FD001,zero_shot,0,30,run2,24,s14,True,decrease,decrease,increase,0.14099999999999996,23,20.0
FD001,zero_shot,0,30,run2,24,s15,True,absent,increase,increase,0.13099999999999995,23,20.0
FD001,zero_shot,0,30,run2,25,s4,False,absent,increase,decrease,-0.016000000000000014,23,125.0
FD001,zero_shot,0,30,run2,25,s7,False,absent,decrease,stable,0.008000000000000007,23,125.0
FD001,zero_shot,0,30,run2,25,s9,True,decrease,decrease,increase,0.011999999999999997,23,125.0
FD001,zero_shot,0,30,run2,25,s11,True,increase,increase,decrease,-0.01200000000000001,23,125.0
FD001,zero_shot,0,30,run2,25,s12,True,increase,increase,decrease,-0.09399999999999997,23,125.0
FD001,zero_shot,0,30,run2,25,s14,True,decrease,decrease,increase,0.032,23,125.0
FD001,zero_shot,0,30,run2,25,s15,True,increase,increase,decrease,-0.05099999999999999,23,125.0
FD001,zero_shot,0,30,run2,26,s4,False,absent,increase,increase,0.09400000000000003,42,119.0
FD001,zero_shot,0,30,run2,26,s7,False,absent,decrease,increase,0.10499999999999998,42,119.0
FD001,zero_shot,0,30,run2,26,s9,True,decrease,decrease,increase,0.061,42,119.0
FD001,zero_shot,0,30,run2,26,s11,True,increase,increase,increase,0.065,42,119.0
FD001,zero_shot,0,30,run2,26,s12,True,unspecified,increase,decrease,-0.08100000000000007,42,119.0
FD001,zero_shot,0,30,run2,26,s14,True,unspecified,decrease,stable,0.009000000000000008,42,119.0
FD001,zero_shot,0,30,run2,26,s15,True,absent,increase,increase,0.056999999999999995,42,119.0
FD001,zero_shot,0,30,run2,27,s4,False,absent,increase,increase,0.062,42,66.0
FD001,zero_shot,0,30,run2,27,s7,False,absent,decrease,decrease,-0.19299999999999995,42,66.0
FD001,zero_shot,0,30,run2,27,s9,True,decrease,decrease,increase,0.021000000000000005,42,66.0
FD001,zero_shot,0,30,run2,27,s11,True,increase,increase,decrease,-0.03600000000000003,42,66.0
FD001,zero_shot,0,30,run2,27,s12,True,unspecified,increase,decrease,-0.11499999999999999,42,66.0
FD001,zero_shot,0,30,run2,27,s14,True,decrease,decrease,decrease,-0.025999999999999995,42,66.0
FD001,zero_shot,0,30,run2,27,s15,True,unspecified,increase,increase,0.05199999999999999,42,66.0
FD001,zero_shot,0,30,run2,28,s4,False,absent,increase,increase,0.02300000000000002,23,97.0
FD001,zero_shot,0,30,run2,28,s7,False,absent,decrease,increase,0.03200000000000003,23,97.0
FD001,zero_shot,0,30,run2,28,s9,True,decrease,decrease,increase,0.067,23,97.0
FD001,zero_shot,0,30,run2,28,s11,True,increase,increase,decrease,-0.07800000000000001,23,97.0
FD001,zero_shot,0,30,run2,28,s12,True,unspecified,increase,decrease,-0.015000000000000013,23,97.0
FD001,zero_shot,0,30,run2,28,s14,True,decrease,decrease,decrease,-0.014000000000000012,23,97.0
FD001,zero_shot,0,30,run2,28,s15,True,absent,increase,decrease,-0.019000000000000017,23,97.0
FD001,zero_shot,0,30,run2,29,s4,False,absent,increase,stable,0.0030000000000000027,23,90.0
FD001,zero_shot,0,30,run2,29,s7,False,absent,decrease,decrease,-0.03699999999999992,23,90.0
FD001,zero_shot,0,30,run2,29,s9,True,decrease,decrease,increase,0.032999999999999974,23,90.0
FD001,zero_shot,0,30,run2,29,s11,True,increase,increase,stable,0.006000000000000005,23,90.0
FD001,zero_shot,0,30,run2,29,s12,True,unspecified,increase,decrease,-0.01100000000000001,23,90.0
FD001,zero_shot,0,30,run2,29,s14,True,decrease,decrease,stable,-0.0010000000000000009,23,90.0
FD001,zero_shot,0,30,run2,29,s15,True,absent,increase,decrease,-0.067,23,90.0
FD001,zero_shot,0,30,run2,30,s4,False,absent,increase,decrease,-0.015000000000000013,23,115.0
